village_id,ts,new_owner,old_owner,extra
14124,1788883780,1576608156,1576588036,
4647,1788883947,1577516685,0,
17433,1788884207,2843385,0,
13234,1788884495,1577465086,0,
3352,1788884763,1577066276,0,
21464,1788884815,1577498428,0,
5709,1788885660,1577538746,0,
18482,1788885660,1577312411,1576952691,
17642,1788885880,1577526179,0,
11076,1788886560,1577394820,0,
18182,1788886766,1576449100,0,
11946,1788886790,1576862060,0,
4870,1788887217,1577498189,1577507210,
7317,1788887441,1577542518,1577541153,
222,1788888051,1577390344,0,
4353,1788888147,1577176262,0,
18437,1788888508,10010714,1577417384,
4209,1788888941,1577501338,1577433083,
20689,1788888947,1577516880,0,
631,1788890626,1577203572,0,
17552,1788890871,1577214430,0,
1998,1788891229,1577231003,1709152,
1449,1788891280,8554566,1577543241,
4388,1788891434,1577176262,0,
23581,1788891997,383773,1577267275,
18482,1788892567,1577103914,1577312411,
20609,1788892703,1577271701,1577508577,
7321,1788892727,1577399890,0,
19212,1788892791,1577391941,0,
16076,1788893195,792488,0,
9890,1788893257,1576716190,0,
12260,1788893472,1577540836,1577427898,
13932,1788893575,1577433791,1577529338,
6665,1788893653,1577536449,1577535876,
21600,1788893709,1102804,0,
16999,1788894671,1576997632,0,
11461,1788895283,1577332558,1577422221,
7834,1788895300,2069613,0,
5548,1788896362,1577542298,1577530718,
18224,1788896662,1577360773,1577544419,
18224,1788896662,1577360773,1577360773,
22674,1788897130,1576608732,0,
6515,1788897330,1577353269,1577535446,
25489,1788897418,9353440,0,
3926,1788897785,1577542355,1577400034,
24193,1788898703,9869866,1577397494,
22103,1788898712,1577509315,0,
7212,1788899095,1577516685,0,
17622,1788899176,1577544193,0,
1378,1788899281,1577247043,1577538578,
21750,1788899443,8979093,0,
1766,1788899641,8621050,1577104559,
20375,1788899773,1458607,1149311,
15756,1788900341,9120425,1756306,
4183,1788901023,1577526619,1577432896,
7776,1788901056,1577425804,10197239,
21833,1788901604,1577537512,0,
13003,1788901738,1577232018,0,
11919,1788901790,1577512641,1577532218,
14569,1788902138,1577543875,0,
14846,1788902457,9971170,1577539902,
9171,1788902523,1577394158,0,
7456,1788902546,1577536799,1577542330,
8176,1788903296,1576006509,0,
18269,1788903417,1576990588,0,
2236,1788904433,1577518265,0,
16509,1788904473,1577542080,9420921,
13610,1788904491,1577518818,1577508886,
5981,1788904654,1577375163,1577373047,
14635,1788904684,10208186,0,
13474,1788904743,1577514864,0,
13849,1788904803,7909153,0,
10644,1788904840,1577507199,0,
7027,1788904848,1577301029,1577539578,
9701,1788905012,1577321823,0,
12089,1788905036,1577192256,1577543042,
17292,1788905232,1577408647,9915885,
4015,1788906327,8658019,1577417670,
795,1788906863,1577240807,0,
19878,1788907058,1577344654,1577513667,
4273,1788907105,1577537362,1577433310,
12851,1788907502,1577279310,0,
11675,1788908083,2288408,0,
19280,1788908392,1577428918,0,
13897,1788908584,9442447,0,
14909,1788910556,1577136351,0,
3081,1788911958,1577534340,0,
20091,1788912023,1577455870,1577544409,
26303,1788912564,1577405997,0,
17486,1788912803,1577544193,0,
11324,1788912879,3094599,1577516029,
8458,1788913238,1577514194,1577539403,
12851,1788913250,1577178460,1577279310,
5981,1788913441,1577373047,1577375163,
5590,1788913623,1577543449,0,
11833,1788914135,1577430890,1577444829,
4877,1788916013,1577392316,0,
25044,1788916538,1577405997,0,
25664,1788917390,9523859,0,
17892,1788918041,1576813435,0,
1556,1788918188,1577354984,1577542676,
16683,1788918425,10164353,1577498497,
19180,1788918845,1577462749,0,
12206,1788919009,1577337039,0,
8410,1788919934,1576440292,1577539365,
14310,1788920486,1576862060,0,
7152,1788921261,1577465504,1577540278,
11037,1788921575,1577507199,0,
7230,1788922213,1577530371,1577540380,
1013,1788925553,1577535670,0,
9948,1788925769,258773,0,
10192,1788927553,1577382054,1576984137,
27957,1788929090,1144521,0,
12246,1788929327,1577274339,1577543108,
21002,1788929592,397337,0,
22587,1788929839,1577349437,0,
12933,1788930306,1577498626,0,
9465,1788930596,1577543420,0,
4652,1788931304,1576347194,1577495571,
6261,1788932150,10047033,0,
3839,1788932403,1329319,0,
25755,1788932908,1144521,0,
11652,1788933434,618448,1577319184,
6615,1788933600,8246098,1577535850,
22681,1788933600,1577533943,1577271701,
504,1788933602,1576670683,8502039,
12724,1788933631,813539,300370,
13807,1788933707,9968798,1577352870,
21995,1788933918,3118288,0,
685,1788934307,1577527676,194641,
23294,1788934507,2335309,1577544914,
20331,1788934665,1577374960,1577530607,
13169,1788935241,1576366062,0,
22086,1788935491,1577349437,0,
27133,1788936294,1577405997,0,
2631,1788936575,9806406,9904651,
3642,1788936979,1577307044,0,
3097,1788937175,1576068723,0,
13119,1788937883,1577507188,1576856673,
18224,1788938802,1577544419,1577360773,
3290,1788938912,1577536686,1577162139,
11084,1788939202,1577507199,0,
4613,1788939666,1577537931,1577491327,
14775,1788939908,1577494283,1577351097,
20996,1788940359,1577431073,0,
6950,1788940389,1576900092,1577538746,
15676,1788940589,1577522047,0,
2299,1788940757,1577484847,8194909,
7234,1788940809,1577349938,0,
17429,1788941085,1577360773,1577542964,
1733,1788941108,1576756867,1577539131,
11927,1788941354,1576596873,1577004926,
16107,1788941499,8963712,0,
25004,1788941773,1577405997,0,
18812,1788941980,1576449100,0,
7468,1788942200,1576659949,1577542384,
11988,1788942253,1577529876,0,
17163,1788942878,1576130859,1577440816,
1393,1788942911,1577452508,0,
6145,1788943851,1577489572,0,
15386,1788944432,1577450028,0,
5985,1788944534,1577432431,0,
9366,1788945015,1476550,1577000617,
18290,1788946195,10010714,0,
5394,1788946228,1577543745,0,
6824,1788946635,10118752,1577537248,
19991,1788947035,1576787615,8774668,
1551,1788947097,1577504050,1577349725,
12452,1788947098,1577460921,0,
2185,1788947490,1576068723,3348969,
18818,1788947574,9979507,1576425580,
18636,1788947939,1577539207,1577540903,
8490,1788947983,8304302,0,
2697,1788948036,1575943186,0,
13274,1788948752,1577515767,0,
4810,1788948859,1577544022,1577507118,
2973,1788949160,1577406964,1576694135,
10062,1788949361,1577465086,0,
14274,1788949487,1577424267,0,
16672,1788949589,1577485331,9521725,
15928,1788949652,1577391941,0,
26848,1788949891,1144521,0,
24113,1788950461,9869866,9353440,
24113,1788950461,1577397494,9869866,
19903,1788950971,1577397857,0,
16239,1788951288,1577543989,1577544089,
6483,1788951531,1577529138,1577535392,
4413,1788951917,1577532848,0,
10161,1788951985,1576973896,1577384184,
26912,1788952202,1144521,0,
19056,1788953453,1577431811,1577543216,
1429,1788953746,1577499631,0,
1429,1788953757,1577499631,1577499631,
23963,1788954721,9523859,0,
13060,1788955140,704848,0,
16699,1788955158,1577312411,1576380128,
5536,1788955177,1577204506,0,
1685,1788956023,1577411853,1577529901,
18434,1788956227,1577498428,0,
3896,1788956484,1577521841,1577394742,
3789,1788956642,1577327643,1577034674,
3789,1788956642,1577327643,1577327643,
8189,1788957302,9864904,1577301232,
6667,1788957388,1577178702,1577535877,
20952,1788957671,8979093,0,
3557,1788958050,1577301029,1577306008,
6670,1788958068,1577504878,1577535879,
7040,1788958222,8247369,1577539626,
11187,1788958788,7715742,0,
10222,1788958992,1577536290,0,
5194,1788959810,1576779551,1577514769,
214,1788960294,1577536686,10138043,
5680,1788960511,1577436002,0,
1147,1788960514,1577544203,1577536800,
19629,1788960593,1577187836,0,
10388,1788961208,1577524675,0,
10768,1788961219,1576270672,1577542229,
24618,1788962058,1577433791,322376,
7192,1788962221,1577514194,1577540332,
16986,1788962689,1577490480,0,
6638,1788963305,8609191,1577535861,
6590,1788963331,8609191,1577535840,
23241,1788963459,1577544971,1576096956,
23040,1788963479,1577544971,1576096956,
8453,1788964006,1576716190,0,
23150,1788964170,1576605277,0,
3921,1788965099,7936026,1577399852,
2586,1788965455,1577503937,0,
7063,1788965561,1577247043,0,
20278,1788966160,1577505385,0,
22703,1788966311,1577393502,1577544746,
3199,1788966368,8161459,1577096875,
5540,1788966503,2261699,0,
9891,1788967105,1577507008,1576934650,
22060,1788967638,8979093,0,
6883,1788967695,1577122126,1577537918,
9581,1788967935,1577179248,0,
2265,1788968435,1577515415,7970409,
7210,1788968798,1577279310,1577540348,
18942,1788968841,1577390946,0,
10252,1788969058,1577282858,1577444773,
4797,1788969064,1576756867,0,
11991,1788969317,1577399767,0,
13362,1788969375,1577332496,0,
23173,1788969384,1577533943,2335309,
9746,1788969697,1577465086,0,
27393,1788970060,9958324,0,
20724,1788970070,1577544419,0,
11135,1788970356,1577518710,0,
6637,1788970391,1577523776,0,
17988,1788970469,1576567337,0,
10066,1788971368,1577060944,0,
23173,1788971501,9752057,1577533943,
6603,1788971917,1577306410,0,
22791,1788971988,1577545164,0,
27473,1788972292,1144521,0,
13081,1788972958,1577528385,0,
6573,1788973027,1577542085,1577535825,
14416,1788973357,1577515376,0,
15642,1788973620,366473,1576336082,
1193,1788973847,1577522967,1577084876,
15791,1788973994,3323662,0,
15791,1788973994,3323662,3323662,
25194,1788974001,1577512976,0,
8403,1788974089,1577416552,1577536155,
2492,1788974395,1577399535,9280036,
2249,1788975209,1576839110,0,
9667,1788975316,477421,0,
10861,1788975524,1577530583,1577212960,
21224,1788975631,1576605277,0,
19354,1788975666,1577169492,7764645,
1477,1788975941,7707042,0,
4602,1788975997,1575964447,1577491168,
4809,1788976050,1575927745,0,
4257,1788976102,1130518,0,
2099,1788976132,1577541439,2598281,
5495,1788976298,1577397456,1577528272,
11275,1788976340,1577500093,0,
7444,1788976367,1577107114,1577542309,
8938,1788976689,1577405165,0,
12192,1788976786,1577512641,0,
22966,1788976807,1577161206,1577544881,
4833,1788976871,1577544022,1577507139,
2540,1788977050,1577542025,9511218,
16075,1788977174,1577444440,0,
9801,1788977783,1577533990,0,
10010,1788977791,1577533990,0,
6744,1788977915,10228790,1576588036,
2595,1788977972,7936026,0,
23914,1788978141,1577544971,0,
15997,1788978528,1577530371,0,
1441,1788978604,1974764,8554566,
23424,1788978895,1576976099,0,
10637,1788978928,1576664222,0,
8429,1788979605,1577510430,0,
7552,1788979925,1577542546,1577542847,
11897,1788979930,1576173553,0,
9260,1788980224,1577178460,0,
9717,1788980461,1577373312,1577540329,
1782,1788980485,1577383380,0,
6521,1788980527,1577543435,0,
9839,1788980983,7734781,1577508972,
15716,1788981016,1577360773,1577494452,
3036,1788981311,1577327643,1577034674,
7089,1788981445,1577531158,0,
20030,1788981694,1577496865,1577537047,
24168,1788981939,1576976099,0,
4715,1788982390,801831,1577500335,
7605,1788982578,1577538003,0,
21828,1788982782,1576312757,0,
21828,1788982782,1576312757,1576312757,
13710,1788982838,2355753,1577309487,
13752,1788982887,1577103522,10235247,
21298,1788983116,7917499,1577175042,
3170,1788983126,1577542055,1577056538,
7064,1788983332,1577327517,1577539680,
17431,1788983547,1577408647,9845695,
12238,1788983558,8363828,2822683,
16912,1788983769,1577542085,1577006245,
23670,1788984000,1577040263,1577544971,
17382,1788984292,1577544193,0,
19172,1788984472,1577374650,1577047091,
17410,1788984883,1577103914,0,
12315,1788984963,8658019,1577204896,
5822,1788985824,1577535454,1577533965,
20304,1788985922,10017115,1577544435,
18770,1788985943,1577431811,8396350,
10907,1788986031,1577521841,0,
1639,1788986252,1577504050,1577195099,
879,1788986389,1576525456,0,
4782,1788986474,10007100,1577507075,
5869,1788987283,8111844,0,
23271,1788987469,1577524352,0,
3303,1788987599,1575943186,1577172497,
13758,1788987787,119382,8572095,
12281,1788987827,1577383865,0,
16005,1788988058,8609191,0,
15219,1788988096,1577537029,1577536179,
2450,1788988116,1576836244,0,
8405,1788988497,10115869,1577539373,
5701,1788988547,1577279914,1577532918,
12325,1788988660,1577416318,3237093,
23000,1788988730,8593889,0,
16185,1788989252,2843385,0,
14341,1788989368,7909153,0,
17796,1788989381,10010714,0,
26830,1788989701,1144521,0,
5798,1788990333,1577519745,1577533436,
17110,1788990350,1102804,0,
5637,1788990570,1577239282,1577532555,
341,1788990728,8832891,0,
6870,1788991871,1576985771,1577537742,
8454,1788992151,1576752649,1577539408,
26377,1788992274,2217626,0,
15823,1788993296,1577073064,0,
13121,1788993421,9523129,9531649,
21388,1788993864,1577365184,0,
10158,1788993957,1577425804,1577317899,
9208,1788993995,10257779,1577511006,
11577,1788994540,1575952891,1577458509,
12722,1788995707,9285938,1577422576,
11857,1788996139,2314840,0,
4054,1788996379,1577446402,1577418770,
11526,1788997632,2815069,1577458503,
7120,1788998095,1577282858,0,
25984,1788999194,1577527129,0,
6685,1788999853,1576699803,1577535888,
14049,1789000260,1577501389,0,
6669,1789000288,1577394602,0,
26492,1789001007,9968576,0,
15430,1789001497,1577383865,1577034672,
1227,1789001592,2880548,0,
13890,1789001672,1577507188,0,
20648,1789002728,1577544702,1576248074,
23184,1789004521,3118288,0,
3930,1789004635,1577357407,0,
21713,1789005648,1577136351,0,
26674,1789006425,8832677,0,
13507,1789008153,1576824164,8502900,
14955,1789008795,1577465504,0,
15010,1789009641,8609191,0,
19368,1789009893,1577444303,0,
15664,1789010265,9834413,0,
21496,1789010736,8942925,0,
12311,1789011428,8864491,1577543473,
18462,1789011938,1577444303,0,
2791,1789012673,1577406964,1576130575,
2394,1789014186,9471881,8726438,
12088,1789014600,1576822556,0,
14042,1789014812,1577514864,0,
11738,1789015925,1577072710,0,
18086,1789016085,8963712,0,
26711,1789016092,1144521,0,
27644,1789016247,1144521,0,
1714,1789016401,8516154,1577391955,
28008,1789017678,1575965709,0,
22450,1789017752,1576312757,0,
25932,1789017940,9031418,0,
18690,1789018215,10187026,0,
20411,1789018517,1576303850,0,
23344,1789018947,1575961017,0,
20860,1789019440,1577539140,0,
13549,1789019820,2100127,0,
3914,1789020000,1102568,1577397456,
13588,1789020000,1575952891,1577401874,
16181,1789020001,9920231,1576567337,
18021,1789020007,1577543403,1577383079,
8363,1789020010,813539,1577534495,
24116,1789020030,1577010036,1577487574,
18662,1789020057,1576568862,0,
17184,1789020104,1576449100,1577381872,
7495,1789020394,1577388261,1577542565,
6647,1789020695,1576959764,1577535867,
21579,1789021000,1577393502,1577528485,
15839,1789021200,1577526543,2277168,
1592,1789021751,9789555,1577400743,
2603,1789021759,1576365152,9813857,
3406,1789021919,1577539590,0,
16599,1789022545,1576997632,0,
14300,1789022947,1577498626,0,
4997,1789023113,1577139117,0,
15473,1789023240,1577073064,0,
12366,1789023283,1577538934,1430117,
4361,1789023360,8832891,0,
11427,1789023687,1577465086,0,
21104,1789024112,1577464497,0,
23975,1789024745,1577492206,1577194494,
8324,1789024840,1577181077,0,
12991,1789024860,1577060442,0,
1301,1789024886,8307895,1577520560,
14547,1789025031,1576608156,0,
11524,1789025205,1577430890,1577444487,
13206,1789025377,1577405169,0,
9671,1789025629,1577543523,0,
13356,1789025774,1577538083,1577131789,
15430,1789025820,9120425,1577383865,
17721,1789025966,1577544104,0,
11748,1789025970,1577512641,0,
12131,1789026215,1577542789,1577543063,
7631,1789026728,1577526811,1577486805,
2707,1789027528,1577537917,0,
167,1789028299,1577527103,0,
289,1789028520,1577114057,0,
22419,1789028665,1576559031,0,
20699,1789028873,1577444303,0,
7105,1789029281,8954846,0,
2020,1789029680,1577523449,1928966,
12646,1789029778,1577460921,0,
18146,1789029922,7917499,0,
16696,1789029997,8213975,0,
8351,1789030763,10092563,1577534386,
14552,1789032044,1576984375,0,
15142,1789032394,3467579,0,
2042,1789032492,2086313,2108124,
24885,1789032684,1577545283,0,
13790,1789033496,1577397959,1577508929,
12151,1789033619,1577295965,1577543067,
7801,1789034441,2069613,0,
3397,1789034483,1577485331,1577239282,
10310,1789034825,1576823565,0,
6462,1789034906,1577504878,1577535381,
11520,1789035015,1577518710,1577444493,
5273,1789035460,1577491153,0,
16177,1789035460,8971236,0,
1192,1789036042,1577349938,0,
7182,1789036621,1577464188,1577540320,
5501,1789036724,1577384735,1577528519,
191,1789036870,1577509515,0,
9669,1789036940,1576769492,0,
7842,1789037005,1577327643,1577034674,
12770,1789037304,1576669855,0,
4227,1789037850,1577000757,1577433123,
4227,1789037851,1577000757,1577000757,
15587,1789038092,1577344654,0,
2654,1789038148,1576130859,9988813,
5599,1789038162,9967293,1577532161,
13609,1789038565,171619,0,
28025,1789038680,1577545283,0,
13507,1789038802,2254926,1576824164,
21021,1789038959,1576391853,1577541042,
7926,1789039107,1577181321,0,
21566,1789039327,1577464497,0,
21507,1789039347,1577544702,9687382,
9562,1789039627,1576956198,0,
14005,1789039635,1577244359,0,
6878,1789040009,1577530682,0,
12254,1789040063,1577543403,1576727948,
5261,1789040188,1576839110,0,
20860,1789040843,1576691820,1577539140,
20860,1789040843,1576691820,1576691820,
26720,1789041176,1144521,0,
24376,1789041205,1577409283,1577246931,
10157,1789041250,8536543,0,
27322,1789041399,1577232503,0,
11096,1789041622,8635569,1577422478,
6579,1789042159,1577542546,1577535828,
6713,1789042262,1216362,1577535900,
12592,1789042281,1576487399,0,
4508,1789042427,10118752,1577465548,
22020,1789042653,1576369173,0,
3935,1789043323,10118874,0,
22527,1789043407,1577544583,0,
8093,1789043431,1577415816,0,
11580,1789043759,1577229730,1577438166,
20275,1789044082,1577545582,0,
20275,1789044084,1577545582,1577545582,
9009,1789044134,1577350677,0,
12256,1789044153,2815069,0,
13718,1789044201,2100127,0,
6967,1789044208,1577536815,1577538933,
17602,1789044566,1577312411,0,
8432,1789045167,1576959764,1577539389,
20860,1789045370,1577539140,1576691820,
4476,1789045660,8111844,0,
2195,1789046371,1577527465,0,
8597,1789046374,1577543512,1577542962,
16212,1789046566,1577417226,0,
7215,1789046769,1577372786,1577540351,
4467,1789047180,1577301029,0,
6232,1789047248,1577535670,0,
26664,1789047581,9031418,0,
1366,1789047850,1577542308,0,
13320,1789048277,1577429914,0,
2060,1789048317,1577510683,0,
1661,1789048875,1577544203,1577516685,
23094,1789048884,1577544614,1577544896,
20345,1789048896,1577464497,0,
2086,1789048940,1576356553,0,
24381,1789049010,1576940959,663711,
4190,1789049341,10071988,1577432958,
6545,1789049748,1577515415,0,
14814,1789050224,1577544030,0,
23543,1789050229,383773,0,
6734,1789051021,1577124977,1577535912,
5614,1789051512,8658019,0,
20856,1789051720,1576608732,1577544522,
1971,1789051993,1577301029,1503996,
15526,1789052228,1577391941,0,
4395,1789052400,9275232,1577449052,
15769,1789053137,1577393697,2216242,
2304,1789053187,1577524608,0,
3101,1789053223,1102568,1576959484,
11085,1789053491,1577449949,1410479,
20044,1789053537,9800838,0,
24460,1789053781,8979093,0,
14317,1789053810,1577543898,0,
819,1789053985,1677602,7617925,
1190,1789054243,8307895,0,
14581,1789054268,8013865,0,
6533,1789054357,1577544203,0,
18806,1789054414,1577187836,0,
1742,1789054469,1577518265,1577541140,
25381,1789054497,1577545283,0,
19608,1789055018,1577360773,1577354511,
13163,1789055910,171619,0,
34,1789056048,1113238,0,
101,1789056505,1577142359,0,
1499,1789056673,1577543128,0,
21452,1789056808,9968576,0,
8130,1789056980,1577349938,0,
6644,1789057222,1577512528,1577535865,
2369,1789057290,1577399535,8504229,
10318,1789057529,1577421183,1577443078,
14615,1789057635,1577544093,1577459393,
27372,1789057826,1144521,0,
2226,1789058165,1577282858,7754141,
12692,1789058256,1125583,1577527725,
13554,1789058356,9621806,1577358124,
3889,1789058428,2349646,1577393819,
25374,1789058557,1577010036,0,
19304,1789058601,397337,0,
8193,1789059485,1576130910,0,
24768,1789059986,1577545283,0,
4632,1789060315,1576908434,1577493584,
1833,1789060351,1577525383,343092,
2399,1789060694,1575943186,0,
17195,1789060753,1577496615,0,
680,1789061020,1576839110,0,
680,1789061021,1576839110,1576839110,
680,1789061021,1576839110,1576839110,
19402,1789061213,1577390985,0,
14581,1789061932,9162755,8013865,
3616,1789062077,9277021,1577336312,
18180,1789062272,1265792,0,
17902,1789062326,1577136351,1102804,
3427,1789062528,1576696487,1577250846,
13556,1789062818,7704883,1653143,
10089,1789063280,1577465086,0,
3427,1789063561,1576696487,1576696487,
17937,1789063572,1577490916,0,
680,1789063633,473648,1576839110,
8344,1789063692,1577374650,1577533390,
13295,1789063940,1576514735,0,
20970,1789064577,9099524,1577078317,
26795,1789065147,9031418,0,
18321,1789065246,1577440363,0,
1636,1789065701,1577504050,1577493640,
23819,1789065826,1576794370,0,
15310,1789065905,1577353269,8288900,
811,1789066029,1493164,1577390389,
8495,1789066643,1461885,0,
3496,1789066673,1577542308,0,
25278,1789066964,1577171897,0,
24718,1789067079,1577378572,0,
5644,1789067169,1575952891,1577532753,
5710,1789067201,10057023,1577532924,
2945,1789067996,1577499631,1576620778,
4965,1789068217,1577489865,0,
7188,1789068242,1576699803,1577540322,
4376,1789068266,1577539555,1577445723,
7097,1789068289,1577247164,1577539698,
12587,1789068650,1577342001,1577427188,
24504,1789068749,1577518171,0,
14768,1789069391,1577279914,2862059,
24329,1789069515,1577171897,0,
27990,1789069553,1577545668,0,
6454,1789069954,1576959764,1577535215,
12366,1789070010,1576068723,1577538934,
23331,1789070400,1577516880,1577544971,
23331,1789070402,1577040263,1577516880,
14038,1789070484,1577507188,0,
6626,1789070855,1577515991,1577535854,
6702,1789070857,1577128585,0,
11410,1789070967,8169554,7688782,
18003,1789071089,8963712,0,
24976,1789071398,1577171897,0,
8495,1789071406,8816522,1461885,
2224,1789071648,9839014,7719928,
20286,1789071889,1577340462,1577114174,
8447,1789072414,1577069213,1577539407,
13084,1789072619,1577465504,0,
13084,1789072619,1577465504,1577465504,
17296,1789073260,9834413,0,
358,1789073402,1577124090,1577541748,
13201,1789074526,3259870,0,
5800,1789075561,1577545405,0,
1487,1789075676,1575995793,1576687551,
17747,1789076935,1577541738,0,
21253,1789077241,1576391853,1577484788,
7389,1789077320,1577268661,1577542176,
18421,1789077904,1577307219,0,
19318,1789078041,1577464497,0,
12721,1789078183,1577515767,0,
1502,1789078340,9801163,0,
361,1789078399,1577378174,1577542676,
17792,1789079238,3323662,0,
10833,1789079383,1577313442,0,
16753,1789080108,1577544193,0,
16538,1789080578,1576813435,0,
2849,1789080878,1577542909,1577542676,
19969,1789081526,1577378576,0,
6503,1789082396,8942925,1577535423,
2064,1789083220,1577538281,2278483,
4571,1789083463,801831,0,
15683,1789083571,1576752649,2168430,
20422,1789084309,1577544569,1576774930,
8655,1789084436,1577495490,10084598,
122,1789084552,1577521254,1577414380,
12639,1789085339,1577229730,1577027971,
29279,1789088728,1577232503,0,
8332,1789089669,2950142,369646,
10878,1789092301,1577124977,1577423742,
23755,1789093385,1577393502,1577544985,
23755,1789093385,1577393502,1577393502,
23398,1789093429,1577279869,0,
8438,1789093673,1577231729,1577539392,
12699,1789094587,1576691820,0,
4111,1789096437,10287096,0,
18113,1789097162,2217626,0,
18341,1789097980,1577268653,0,
1811,1789098375,1577432049,0,
12702,1789099921,10203582,1577527728,
21796,1789100040,669723,1577420114,
9118,1789100457,1577394158,0,
2377,1789100555,1577501338,8524758,
3257,1789101271,1577486566,0,
12235,1789101548,1577073064,0,
12235,1789102884,1577533697,1577073064,
3865,1789103126,1577499631,0,
19093,1789104568,1577505385,0,
20198,1789104735,1577545582,0,
18246,1789105566,1577397857,0,
9682,1789105661,1576769492,0,
11134,1789105666,1577394820,0,
12057,1789106273,1577539358,0,
13271,1789106400,1577538578,1577503937,
23076,1789106401,1577292595,1577455538,
13271,1789106402,1577490989,1577538578,
16592,1789106812,3056942,0,
13188,1789107426,2314840,10040927,
16016,1789107596,9946437,0,
11995,1789108554,1577543605,1577542759,
24275,1789109296,1577489354,0,
4464,1789109551,1577543506,0,
11426,1789109631,1577534253,9066175,
15694,1789110602,946904,0,
15765,1789110672,1577241033,1664238,
10361,1789110748,1576095344,1577543164,
28084,1789110950,1577545217,0,
8375,1789111060,1577426349,1577505356,
8342,1789111196,10213364,0,
13436,1789111409,9073284,1577399623,
2864,1789111705,1577107114,0,
11910,1789112154,1577158244,0,
696,1789112238,1577495104,1577538120,
10619,1789112561,1577537931,1577426624,
1014,1789112750,1576533606,1577417685,
17161,1789113026,1577189339,1577458313,
18649,1789113325,10140478,1575945264,
1779,1789114383,1577544065,0,
4229,1789114515,1518944,1577433125,
25647,1789114748,1577304358,0,
4155,1789114827,1577433896,0,
10856,1789115028,9621806,0,
23657,1789115671,1577423646,1577161206,
9449,1789115895,1106388,0,
14817,1789115929,1577382054,0,
17427,1789116126,1577346141,0,
12631,1789116255,9555475,1577510792,
15196,1789116361,1577485331,2677727,
10474,1789116513,1577252455,1577537570,
6492,1789116604,1577504878,1577535399,
14612,1789116671,2241644,0,
26863,1789117122,1577232503,0,
18377,1789117204,1577431811,1577544246,
15000,1789118154,9768644,715955,
11383,1789120384,1577455662,0,
1615,1789120807,1577114057,0,
2558,1789120817,1577543212,0,
5364,1789121546,1576703850,0,
9721,1789122281,1576716190,0,
12039,1789122709,9752551,1577542772,
7941,1789123584,1577520900,0,
25986,1789123623,1144521,0,
18296,1789123813,8832677,0,
23372,1789123855,1577273211,0,
3252,1789123893,1375412,1577133059,
11458,1789124063,1577512641,0,
23501,1789124220,1577529656,1577544965,
17056,1789124232,1577383865,1577527530,
21133,1789124342,1576025187,0,
15644,1789124746,1577060442,0,
13340,1789125223,1576987613,0,
7954,1789125284,1577521841,1576890825,
11394,1789125441,1333459,0,
23541,1789125999,1576312757,1577517180,
6452,1789126645,8658019,1577535214,
15369,1789127147,1577403666,0,
27388,1789127197,9175201,0,
13024,1789127357,2355753,1577534254,
976,1789127741,1577489059,0,
5205,1789127888,1576716190,1577515415,
534,1789128448,1577527930,1577484370,
3684,1789128760,1577536510,0,
6113,1789128836,1577487732,0,
8720,1789128890,1577405165,0,
8201,1789129076,2950142,0,
5516,1789129489,1577301029,0,
6539,1789129510,8942925,1577535531,
18133,1789129689,1577373312,1577513527,
13696,1789129738,3077939,1576444986,
19007,1789129743,531673,580871,
7744,1789129753,9801163,0,
6474,1789130134,8246098,1577535387,
1372,1789130387,1576068723,1577538934,
1372,1789130387,1576068723,1576068723,
7459,1789130506,1577381110,0,
24567,1789131098,1577374960,1577452447,
18492,1789131996,1577397857,0,
3628,1789132153,10157673,0,
8452,1789132409,1576298928,1577520991,
21677,1789132682,1577544898,8762448,
5110,1789133529,1577542055,1577509861,
14622,1789133833,1576608156,0,
1432,1789133931,1577390344,0,
6628,1789133962,9120425,1577535855,
13221,1789133979,1577073064,0,
10917,1789134170,1577327643,1577034674,
14296,1789134601,1577028879,0,
15225,1789135400,1577393697,1577452284,
6443,1789135836,10092563,1577535211,
13402,1789136361,1576669855,0,
13843,1789136389,1577465504,0,
7569,1789136678,8812458,0,
2914,1789136778,1576068723,1577538934,
13495,1789136965,1576440292,0,
16747,1789137007,1577519674,0,
12811,1789137094,9808270,687990,
21588,1789137151,10017115,0,
24286,1789137434,1102804,0,
9010,1789138034,1461885,1577510928,
6837,1789138199,1577543435,0,
12638,1789138319,1576862060,0,
24825,1789138508,9958324,1577257223,
24825,1789138513,9958324,9958324,
5632,1789138586,1577498189,0,
15940,1789138803,7917499,1576855663,
27199,1789138918,1577232503,0,
3474,1789139779,8308415,0,
7887,1789140426,9801163,0,
19969,1789140458,1577498081,1577378576,
5207,1789140750,1577415275,0,
3757,1789140809,1577543449,0,
3138,1789140857,1577527930,1577484370,
225,1789141280,1576900092,3259870,
6536,1789141327,1216362,1577535529,
16389,1789141446,1577360773,0,
17497,1789142149,1577532654,0,
2713,1789142423,1577501338,0,
12310,1789143018,1577432960,0,
7968,1789143235,1576006509,0,
762,1789143269,9801163,0,
13577,1789143388,9968798,2542603,
3938,1789143399,1576839110,0,
10139,1789143402,1577493796,0,
28258,1789143751,1577508929,0,
10007,1789143820,2607380,1577438504,
2624,1789143941,1577537933,9888571,
682,1789143968,1577542298,1576651635,
15561,1789143988,8213975,0,
23511,1789144168,1577518171,0,
11070,1789144512,1577513584,1577510325,
17376,1789144589,1576598150,3056942,
