id,name,ally,villages,points,att,def,sup,all
1577540308,Tobinator420,0,1,333,0,187,0,187
1577540310,WilhelmL,0,1,176,0,0,0,0
1577540311,DrBergDerTierarzt,0,1,301,0,346,0,346
1577540313,KlabusterbeerenBursche,0,1,343,0,867,0,867
1577540315,SchattenGrauz62,0,1,2404,0,0,0,0
1577540317,KristallAxt436,0,1,26,0,9774,0,9774
1577540320,SchildJaeger76,0,1,26,0,2476,0,2476
1577540321,KristallTromm,0,1,26,0,1164,0,1164
1577540322,KristallChumm63,0,1,26,0,0,0,0
1577540324,RapidoSchlawino,0,1,332,0,640,0,640
1577540326,NightWolfy69,0,1,327,0,278,0,278
1577540329,Annixi,0,0,0,0,5414,0,5414
1577540332,RabeReiter,0,1,26,0,4,0,4
1577540334,Brintdir,0,1,2435,0,0,0,0
1577540336,Tristbertsonn,0,1,2368,0,8148,0,8148
1577540337,SturmRabe,0,1,2328,0,0,0,0
1577540339,Nitstrienbrerk,0,1,2437,0,0,0,0
1577540340,KaltStreur774,0,1,26,0,5835,0,5835
1577540342,KristallZinn,0,1,2406,0,0,0,0
1577540343,Hondklemraurt,0,1,250,0,700,0,700
1577540348,KaltStamm,0,1,26,0,4073,0,4073
1577540349,GutHum,0,1,2275,0,0,0,0
1577540351,Zotklem,0,1,47,0,0,0,0
1577540352,GrossMeister80,0,1,2204,0,3200,0,3200
1577540353,Jachilles,0,1,26,0,506,0,506
1577540354,Klauntson,0,1,26,0,0,0,0
1577540357,FrostFluss,0,1,236,0,8296,0,8296
1577540358,KristallSchild,0,1,2233,0,0,0,0
1577540374,Dadaone79,0,1,1857,0,28,0,28
1577540376,King-Phil121,0,1,2649,100,0,0,100
1577540380,SmaragdBeis,0,1,26,0,5172,0,5172
1577540381,YinOur,0,1,2401,0,0,0,0
1577540382,KlaueBote,0,1,2275,0,0,0,0
1577540388,Prinz82,221,1,5171,734,0,0,734
1577540398,freierblick7497,0,1,688,0,0,0,0
1577540400,Feuergold,145,1,673,0,0,0,0
1577540410,Peinliche Befragung,0,1,661,0,0,0,0
1577540413,Lord Tom67,496,1,387,0,0,0,0
1577540417,Blutig,342,1,1708,1356,0,0,1356
1577540423,Mert87,0,1,317,0,531,0,531
1577540425,RobloxKiddie,0,1,637,0,0,0,0
1577540428,Lefünfendary,0,1,296,0,0,0,0
1577540454,Krosia,0,1,632,0,2126,0,2126
1577540455,Zabetka,167,1,642,0,0,0,0
1577540456,MelDee92,0,0,0,0,6182,0,6182
1577540459,EwokPanda,0,1,698,0,0,0,0
1577540473,IronViking,0,1,26,0,0,0,0
1577540474,WinSmoke,0,1,1330,0,822,0,822
1577540478,PandaEmperor,0,1,26,0,0,0,0
1577540500,Faros,436,1,4634,0,0,0,0
1577540512,Wanderer,436,1,3065,0,0,0,0
1577540513,GrauBlet,0,1,167,0,0,0,0
1577540514,HogToe,0,1,26,0,5,0,5
1577540516,FalkenFalke,387,1,26,0,1414,3384,4798
1577540519,DunkelKlaue652,0,1,2380,0,8163,0,8163
1577540522,Wilhelm der Eroberer,521,1,3109,0,0,0,0
1577540528,Der WixXeR,0,1,667,0,10,0,10
1577540627,Mazzew,0,1,3033,0,0,0,0
1577540630,LucyPyre,0,1,571,0,110,0,110
1577540647,DonObg,534,1,1014,0,0,0,0
1577540683,Grafrabe,0,1,580,0,0,0,0
1577540684,Craakabe,0,1,580,0,0,0,0
1577540685,firesnake,0,1,498,0,1597,0,1597
1577540686,BlitzBringer,0,1,580,0,0,0,0
1577540687,reaperxx1951,0,1,580,0,0,0,0
1577540688,Raaidlurker,0,1,498,0,1461,0,1461
1577540689,Craakatend,0,1,580,0,0,0,0
1577540690,herrpanda22,0,1,383,0,0,0,0
1577540691,Fu3rstpanda,0,1,580,0,0,0,0
1577540692,cratiteerk,0,1,580,0,0,0,0
1577540693,xxkrakeenxxl,0,1,580,0,0,0,0
1577540694,Rumpeelstilz,0,1,580,0,0,0,0
1577540695,Villagebotter,0,1,580,0,0,0,0
1577540696,Feuerfaaust,0,1,580,0,0,0,0
1577540697,OpaS6tieer,0,1,498,0,1876,0,1876
1577540698,Knuut,0,1,580,0,0,0,0
1577540699,TimeMachinexd,0,1,580,0,0,0,0
1577540700,Xxsentinel,0,1,484,0,2768,0,2768
1577540701,faustkoenigxd,0,1,580,0,0,0,0
1577540702,Grafschreck,0,0,0,0,4772,0,4772
1577540703,Kriegeer,0,1,580,0,0,0,0
1577540704,bellaator,0,1,484,0,1945,0,1945
1577540705,Naalla,0,1,580,0,0,0,0
1577540706,Moonknightyt,0,1,580,0,0,0,0
1577540707,Firuna,469,1,1401,0,0,0,0
1577540708,Sniper187,0,1,580,0,0,0,0
1577540709,Connat2,469,1,1053,0,0,0,0
1577540710,Westzeroyt,0,1,580,0,0,0,0
1577540713,Wallgriip,0,1,580,0,0,0,0
1577540714,Tischtv,0,1,580,0,0,0,0
1577540715,Staahlschlag,0,1,580,0,0,0,0
1577540717,BaseeSmith,0,1,580,0,0,0,0
1577540719,tyrzoorn,0,1,580,0,0,0,0
1577540720,Koenigstoney,0,1,580,0,0,0,0
1577540721,Lyrsaneth,0,1,580,0,0,0,0
1577540722,Veenomz2207,0,1,580,0,0,0,0
1577540723,Sunflaametv,0,1,580,0,0,0,0
1577540725,SiilentHawk,0,1,580,0,0,0,0
1577540726,Donner752,0,1,580,0,0,0,0
1577540727,Ymirrex,0,1,580,0,0,0,0
1577540729,Wutmacher,0,1,580,0,0,0,0
1577540730,Xaegakeiistv,0,1,580,0,0,0,0
1577540731,Lastkilleer,0,1,580,0,0,0,0
1577540732,orymiisxxl,0,1,580,0,0,0,0
1577540733,koenigeberyt,0,1,580,0,0,0,0
1577540734,MiBo6173,0,1,1461,1099,910,0,2009
1577540735,Requiemtv1310,0,1,580,0,0,0,0
1577540736,generalkriegeer,0,1,580,0,0,0,0
1577540737,Shadowclaaw,0,1,580,0,0,0,0
1577540738,Siltiar110996,0,1,580,0,0,0,0
1577540739,TimeMaRshal,0,1,580,0,0,0,0
1577540740,Luciferxx1105,0,1,580,0,0,0,0
1577540741,Leifxd,0,1,580,0,0,0,0
1577540782,pearlunder99,459,1,2057,0,0,0,0
1577540834,MaxMax4711,0,1,380,0,0,0,0
1577540836,Zikho,221,2,7440,19518,831,0,20349
1577540860,Niklas3101,0,1,949,0,1147,0,1147
1577540862,Bartnuschler,0,1,757,0,0,0,0
1577540863,isuckatclimbing,0,1,628,0,4706,0,4706
1577540871,Clemrock,565,3,10034,16387,36,0,16423
1577540872,Sandmännin,0,1,663,0,0,0,0
1577540881,Max Marx,223,0,0,0,4766,0,4766
1577540888,chitukko,59,3,6946,2484,5149,5,7638
1577540894,Maddog69,257,1,310,0,1145,0,1145
1577540900,fgamer999,0,1,703,0,0,0,0
1577540908,schualex,0,1,57,0,0,0,0
1577540926,SonniiVerse,181,1,1002,0,0,0,0
1577540940,ragnaxr,346,1,898,0,0,0,0
1577540951,neindochnein,482,1,2991,1883,80,0,1963
1577540955,OldWelt30,0,1,260,0,3,0,3
1577540960,-Pathfinder-,349,1,282,0,12,0,12
1577540972,Palantirminator,0,1,642,0,0,0,0
1577540974,Bofadeez,0,1,642,0,1606,0,1606
1577540977,DankeHenni,0,1,642,0,0,0,0
1577540982,..Niklauda..,318,1,3319,0,0,0,0
1577540992,Triumvirat,290,1,814,0,858,0,858
1577540998,Verengath,95,1,401,0,0,0,0
1577541006,PigglyWigglyDeluxe,0,1,683,0,0,0,0
1577541007,xBluEx,0,1,813,209,404,0,613
1577541012,HabibiDerErste,0,1,333,0,0,0,0
1577541021,Farmbeauftragte,0,1,309,0,0,0,0
1577541027,Held79,0,1,1604,0,0,0,0
1577541042,Lord-Raiden,0,1,216,0,3278,0,3278
1577541048,MarvImperor72,90,1,559,1645,35651,6548,43844
1577541053,emrenullsieben,63,1,3064,3118,0,0,3118
1577541060,RoteArmeeMaus,461,1,4404,0,0,24777,24777
1577541064,eatmyshorts432,0,1,679,0,312,0,312
1577541132,milanz900,0,1,675,0,1217,0,1217
1577541136,Truckgirl,0,1,670,0,0,0,0
1577541140,XxQulpaxX,103,1,202,6778,1393,0,8171
1577541142,NeonSpectre,489,1,657,0,686,0,686
1577541143,IronGrip,0,1,753,0,0,0,0
1577541144,VoidWalkeru,487,1,771,0,0,0,0
1577541145,Der Insi,0,1,347,0,1218,0,1218
1577541150,Ceryni,0,1,1187,0,0,0,0
1577541151,Whitebeing,0,1,816,0,0,0,0
1577541153,flo23,246,1,559,0,1680,0,1680
1577541161,Skully,0,1,154,0,0,0,0
1577541183,zox0815,0,1,224,0,0,0,0
1577541192,Elli Fand,496,1,891,0,0,0,0
1577541220,Flo25,0,1,269,0,0,0,0
1577541232,Timbo1991,560,2,3935,4663,91,3080,7834
1577541241,Sir lancerot,0,1,534,0,0,0,0
1577541242,Rokun,0,1,205,0,744,0,744
1577541251,LePanzerknacker,0,1,177,0,54,0,54
1577541265,Vaterlandsloser Geselle,0,1,736,0,0,0,0
1577541266,Hundemund,0,1,686,0,0,0,0
1577541268,Söder Ultras,0,1,650,0,0,0,0
1577541288,WooDzn,0,1,139,0,0,0,0
1577541291,Kesselinio,349,1,2151,2966,152,0,3118
1577541294,Christian12q,0,1,243,0,0,0,0
1577541331,Moritz1357,0,1,89,0,0,0,0
1577541334,Basti1,0,1,1174,0,6,0,6
1577541344,vurux,509,1,2182,0,0,0,0
1577541345,Anale Gefahr,509,1,237,0,0,0,0
1577541351,keelee,163,0,0,0,25397,0,25397
1577541408,Lord Bremen,242,1,1558,0,12,0,12
1577541410,BlackSchadow26,314,1,321,260,0,0,260
1577541439,ViperFalkonzZ,21,3,5269,894,2177,0,3071
1577541440,yannick441,0,1,26,0,0,0,0
1577541455,caljonessss,0,1,2326,0,0,0,0
1577541481,SilentRage,488,1,720,0,0,0,0
1577541482,DarkNomad,0,1,797,0,0,0,0
1577541492,Puffbohne,0,1,442,0,0,0,0
1577541652,Ecli,29,1,597,0,208,0,208
1577541694,Eshkedra,179,1,1182,0,138,0,138
1577541738,Seb91,318,3,6413,593,262,0,855
1577541748,Nordwolf77,0,1,663,40,5004,0,5044
1577541750,Maiston,0,1,96,32,99,0,131
1577541782,Kraxler91,64,1,2649,27,0,0,27
1577541787,Dunkelhirsch,64,1,2771,183,0,0,183
1577542011,Erbsensammler,350,1,2581,0,2955,0,2955
1577542012,nerox,0,1,416,0,0,0,0
1577542025,morethanafabi,51,5,13649,5234,514,2,5750
1577542027,moty-007,0,1,132,0,0,0,0
1577542031,Der Schwarze Kanal,0,0,0,0,3430,0,3430
1577542032,MrRapmaster19,0,1,645,0,0,0,0
1577542033,OpaHelmut84,0,1,617,0,0,0,0
1577542036,PITCH-PATCH,0,1,614,0,0,0,0
1577542040,MEDUZAFACE,443,4,17490,17065,20,0,17085
1577542044,TunnelBear,0,1,642,0,0,0,0
1577542055,BigSlimDog,165,6,22374,34057,1819,3,35879
1577542056,mstanley84,0,1,613,0,1541,0,1541
1577542065,KohInoor,0,1,642,0,0,0,0
1577542067,1440jahre,0,1,642,0,0,0,0
1577542072,Woo Gu Oh,0,1,642,0,16,0,16
1577542073,DreibeinerHecarim,0,1,314,0,0,0,0
1577542074,ElitärerFreimaurer,0,1,350,0,0,0,0
1577542075,Königscobra,0,1,350,0,368,0,368
1577542077,Adrian Borland,0,0,0,0,4,0,4
1577542080,LordColt,424,5,38281,26824,148,0,26972
1577542083,DaNii13196,0,1,26,0,0,0,0
1577542085,Escobar1993,123,8,37369,17791,3667,10623,32081
1577542097,ipca,0,1,26,0,0,0,0
1577542113,Benjue96,365,1,816,0,0,0,0
1577542116,OneHundredandEighty,0,1,642,0,8,0,8
1577542119,BritishWithoutTalent,0,1,642,0,0,0,0
1577542126,Le Tour,0,1,642,0,16,0,16
1577542127,schnodderbürstchen,0,1,643,0,0,0,0
1577542131,Duckobert,42,1,642,0,0,0,0
1577542132,kosakenmaus,0,1,280,0,3901,0,3901
1577542135,Nking97,232,1,3176,0,0,456,456
1577542137,Mishva 402,158,1,642,0,0,0,0
1577542139,vinitoc,41,2,5838,0,481,0,481
1577542140,American Eagle,0,1,642,0,0,0,0
1577542144,xchriasisbackx,0,1,103,0,0,0,0
1577542171,MartinW83,0,1,319,0,261,0,261
1577542172,A Dolphin Hit Us,0,1,347,0,0,0,0
1577542173,PlaneHitSteel,0,1,352,0,216,0,216
1577542174,RothaarigerRobin,0,1,347,0,1170,0,1170
1577542176,chreisa,153,1,303,0,210,0,210
1577542183,mike1560,0,1,263,0,0,0,0
1577542184,theshark,0,1,124,0,60,0,60
1577542193,ChaosBringer,0,1,749,0,0,0,0
1577542194,Nightfall,0,1,719,0,100,0,100
1577542196,RoguePixel,491,1,553,0,419,0,419
1577542197,StormRider,492,1,770,0,0,0,0
1577542201,Mathis von Bohm,0,1,642,0,0,0,0
1577542204,Albanische,195,0,0,0,306,0,306
1577542205,Der Trockner,509,1,1989,0,505,0,505
1577542206,Joey,459,1,1156,0,2655,0,2655
1577542209,Bexter,0,1,26,0,0,0,0
1577542215,Tukami Makato,178,1,632,0,2920,0,2920
1577542218,DS Supreme,0,0,0,0,2768,0,2768
1577542221,Revoveo,168,1,577,0,1632,0,1632
1577542222,papaya00,262,1,2315,3636,0,23,3659
1577542227,Don Lennart,0,1,847,0,0,0,0
1577542229,matthisc,0,1,1572,698,10638,0,11336
1577542231,Joe Hyper,85,1,642,0,16,0,16
1577542232,Deportivo de Cali,177,0,0,0,1561,0,1561
1577542233,Hala Madrid,0,1,642,0,0,0,0
1577542234,V-5000,167,1,642,0,0,0,0
1577542236,Sobieski,0,1,642,0,0,0,0
1577542237,Simmo395,350,1,377,0,0,0,0
1577542238,These roads,0,1,642,0,8,0,8
1577542240,Idolishe 5,0,1,642,0,0,0,0
1577542254,SirBlubexx2,0,1,1101,0,0,0,0
1577542256,CzechNights1984,0,1,32,0,2548,0,2548
1577542265,Ninsbär,350,1,687,0,0,0,0
1577542273,Lord Vladimir,0,1,996,0,0,0,0
1577542274,dieter1969,0,1,637,0,0,0,0
1577542275,Jochen2323,0,1,712,0,0,0,0
1577542283,PwRandom,0,1,642,0,0,0,0
1577542288,Anzi1991,140,1,644,0,0,0,0
1577542293,Scarwolf,0,1,214,0,96,0,96
1577542298,lazli61,32,4,12379,37909,0,0,37909
1577542304,Che the Lord,200,1,642,0,0,0,0
1577542308,Hero 0815,0,2,1723,503,136,5131,5770
1577542309,ShanghaiPoker,0,0,0,0,1767,0,1767
1577542314,GiGi 44,0,1,642,0,0,0,0
1577542318,Whale Mobby,0,1,642,0,0,0,0
1577542320,Basil,133,1,3715,533,82,0,615
1577542325,Der Labile,101,1,642,0,0,0,0
1577542327,Only in Soviet Russia,85,1,642,0,0,0,0
1577542330,Bob der Bobby,0,0,0,0,3414,0,3414
1577542334,Enola Say8,84,1,642,0,0,0,0
1577542343,derdomi99,348,1,369,0,0,0,0
1577542352,Genixt,0,1,185,0,0,0,0
1577542353,Carglass,0,1,167,0,0,0,0
1577542355,denni555,95,4,7796,6751,234,0,6985
1577542364,Schwör,0,1,347,0,0,0,0
1577542375,joca,29,1,577,0,0,0,0
1577542377,EI-L-IB-O-NI-X,276,3,9560,16534,0,0,16534
1577542381,Carapaz kampion,42,0,0,0,1344,0,1344
1577542384,Sfing4,0,0,0,0,8,0,8
1577542386,sebinger187,0,1,26,0,0,0,0
1577542395,KönigLöwenherz,348,1,2024,0,180,0,180
1577542396,SunrakuSRLFT,0,1,347,0,0,0,0
1577542397,IronFoxAhri,0,1,312,0,0,0,0
1577542409,Lord Fischer92,0,1,2651,3573,0,0,3573
1577542411,Felix17,0,1,391,0,1244,0,1244
1577542416,Wolle68,0,1,630,0,0,0,0
1577542430,Nova1997,0,1,357,0,594,0,594
1577542431,Schweisser,0,3,4311,986,517,0,1503
1577542450,Tyrion27,0,1,26,0,0,0,0
1577542451,19Lion88,343,1,1419,531,0,0,531
1577542461,Dominik4712,0,1,26,1642,301,0,1943
1577542472,KartoffelLegende,0,1,527,0,484,0,484
1577542474,Wilhelm von Preussen,0,0,0,0,456,0,456
1577542484,Otto vom Schwarzwald,0,1,532,0,907,0,907
1577542511,Prinzessin Elsa,499,1,2491,1355,0,0,1355
1577542512,Kajkaro,0,1,383,0,1446,0,1446
1577542518,Hausi97,77,5,13850,14307,2725,0,17032
1577542519,Falkenstein,0,1,26,0,0,0,0
1577542532,DenzelCrocker,348,1,1923,0,8,20347,20355
1577542544,Leonidas2,591,1,603,845,144,0,989
1577542546,Chiller3114,123,7,39639,14661,182,3859,18702
1577542547,Svamptomten,0,1,26,0,5090,0,5090
1577542552,Midwayleaf123,0,1,2313,0,0,0,0
1577542558,McRush,0,1,2198,0,0,0,0
1577542565,yocris14,0,1,26,0,3529,0,3529
1577542633,Eetuu,0,1,26,0,0,0,0
1577542637,steelwarrior,0,1,26,0,3213,0,3213
1577542639,eluaan,0,1,2541,0,1149,0,1149
1577542640,Yusi,0,1,26,0,350,0,350
1577542644,AlItteLeDrab,0,1,157,0,2004,0,2004
1577542655,GeneralKeinPlan,350,1,793,0,0,0,0
1577542670,Acai123,0,1,306,0,324,0,324
1577542671,Welt259,0,1,309,0,231,0,231
1577542673,HogRiderATeam,0,1,276,0,773,0,773
1577542678,DreiFragezeichen,0,1,325,0,0,0,0
1577542686,Schunkischüttler,0,1,306,0,0,0,0
1577542689,Goldfischteich,0,1,307,0,300,0,300
1577542697,BaSoL,461,2,5089,2019,0,10488,12507
1577542699,Franz Eberhofer,215,1,2530,0,22449,0,22449
1577542700,WelchenDenn,165,2,4140,2170,0,0,2170
1577542704,sChnitzelko,0,1,580,0,0,0,0
1577542705,mitKaufer,0,1,580,0,0,0,0
1577542712,nlnl,0,1,26,0,4958,0,4958
1577542714,Chaos,277,1,3067,0,2,0,2
1577542718,YJoko,0,0,0,0,2172,0,2172
1577542720,volczi,0,1,2323,0,0,0,0
1577542724,TitansFury,0,1,2203,0,0,0,0
1577542725,Woaschdsupp,0,1,1951,56,529,0,585
1577542736,eineBear,0,1,580,0,0,0,0
1577542737,dermörderja,0,1,1253,0,20,0,20
1577542738,pifkoo,0,1,580,0,0,0,0
1577542740,Kinkibell,3,1,866,0,0,21,21
1577542741,senseipowpow,0,1,1692,0,5043,0,5043
1577542749,EresusPL,0,1,238,0,0,0,0
1577542759,Product.Incs,0,0,0,0,428,0,428
1577542760,Laufzeit 40 Stunden 57,0,0,0,0,701,0,701
1577542761,Grauadler Bandwidth,0,1,532,0,1257,0,1257
1577542762,Coffee.Farm,0,1,544,0,0,0,0
1577542763,Safehocker Gracie,0,1,544,0,0,0,0
1577542764,Schwert 3867,0,1,521,0,0,0,0
1577542765,UV Braxton,0,0,0,0,861,0,861
1577542766,K53 Frontsau,0,1,521,0,206,0,206
1577542767,Meredith.Dual.Larry,0,1,527,0,601,0,601
1577542768,K48 Stammesfuehrer,0,1,438,0,802,0,802
1577542769,Muenzen Legende,0,1,539,0,1564,0,1564
1577542770,Speicher Ueberlauf 76,0,1,527,0,236,0,236
1577542771,Axt 5598,0,0,0,0,781,0,781
1577542772,Bogen 8430,0,0,0,0,705,0,705
1577542773,Gelber Punkt 22,0,1,521,0,0,0,0
1577542774,Hailey Kattert Grau,0,0,0,0,699,0,699
1577542775,Deff mich zu 99,0,1,544,0,1200,0,1200
1577542776,Safe.Schwert,0,1,490,0,284,0,284
1577542777,Spaeher 5741,0,1,494,0,1329,0,1329
1577542778,Grady Retimed Dich,0,1,521,0,0,0,0
1577542779,50ms Timing,0,1,509,0,360,0,360
1577542780,Rigoberto Blockt Safe,0,0,0,0,283,0,283
1577542781,Bauernhof Voll 77,0,1,544,0,0,0,0
1577542783,J.C23,0,1,193,0,0,0,0
1577542789,Sabforce,25,1,437,2698,1027,0,3725
1577542804,Kakanko,0,1,580,0,0,0,0
1577542808,M00npieHN,532,1,529,0,0,0,0
1577542812,Arno Dübel,623,1,446,0,0,0,0
1577542813,preclik,0,1,580,0,0,0,0
1577542818,dalyricalg,0,1,2323,0,0,0,0
1577542820,Alpha97070,232,1,1887,0,0,1887,1887
1577542823,KartoffelbreiMitEi,0,1,304,0,347,0,347
1577542824,KeineVisionHD,0,1,318,0,0,0,0
1577542825,DarkKnightPjotrik,0,0,0,0,467,0,467
1577542827,Dinokatz,0,1,324,0,276,0,276
1577542828,ParadoxShiftDeadlock42,0,1,318,0,0,0,0
1577542830,HazeShadowProtocol77,0,1,324,0,0,0,0
1577542834,YamatoBladeEcho13,0,1,316,0,0,0,0
1577542835,VoidWraithApex99,0,1,312,0,0,0,0
1577542839,OctaneNitroFrenzy64,0,1,295,0,0,0,0
1577542841,RevenantAshCore28,0,1,316,0,0,0,0
1577542845,priPas,0,1,580,0,0,0,0
1577542846,jaeglee0416,0,1,26,0,357,0,357
1577542847,TROJAYU,0,1,26,0,26,0,26
1577542848,LadyRachelle77,0,1,2074,0,6019,0,6019
1577542849,GenerotorXx,0,1,26,0,0,0,0
1577542851,NordicHW,387,1,378,0,1197,9,1206
1577542852,Skuzy,0,1,1235,0,394,0,394
1577542863,RolfRollmopps,0,1,321,0,0,0,0
1577542885,Strohmpe,0,1,1327,0,0,0,0
1577542893,prankS,0,1,580,0,0,0,0
1577542902,NEIBRAVO,0,1,163,0,0,0,0
1577542903,chocolate,0,1,580,0,0,0,0
1577542908,ghusebumbs,0,1,580,0,0,0,0
1577542909,Wurstsemml,436,1,4239,6759,428,0,7187
1577542910,ZZ77,18,1,3473,0,17655,1516,19171
1577542911,Vaweila,0,1,92,100,148,0,248
1577542912,Lord Hartmann,0,1,457,0,0,0,0
1577542913,Inspektor,0,1,3078,552,0,0,552
1577542915,ToxicFox777,0,1,314,0,0,0,0
1577542918,Der balu,0,1,327,0,314,0,314
1577542920,maareike-93,25,1,1661,0,0,198,198
1577542922,soulmania,0,1,580,0,54,0,54
1577542923,HeinzSword,51,7,23849,35347,1490,1,36838
1577542928,Pfandgott,0,1,373,0,0,0,0
1577542932,TobbyTobsen37,95,1,1712,0,0,0,0
1577542939,57PapaJoe57,0,0,0,9717,541,0,10258
1577542942,Numinex,557,1,555,1116,1184,0,2300
1577542945,WeakBaneOne,287,1,348,0,15,0,15
1577542949,Zwiebel,0,1,26,0,0,0,0
1577542955,holicT,0,1,599,0,0,0,0
1577542956,Goldik,32,1,3694,0,0,0,0
1577542959,vglsimon,0,1,26,0,0,0,0
1577542960,keineMacej,0,1,538,0,0,0,0
1577542962,bear,0,0,0,0,2833,0,2833
1577542964,Hannazthrad,0,0,0,0,366,0,366
1577542966,Deadlockspieler,0,0,0,0,613,0,613
1577542967,DenoGreen,314,1,1423,0,0,0,0
1577542970,Lokiderflüchtling,0,1,341,0,0,0,0
1577542987,Flox,0,1,465,0,0,0,0
1577542991,Frostwolfflinkkralle,0,0,0,0,707,0,707
1577542993,brutosvarC,0,1,538,0,0,0,0
1577542997,K24 Punktebauer,0,1,539,0,0,0,0
1577543000,W147 Legende,0,1,521,0,0,0,0
1577543001,138ms Abstand,0,1,544,0,668,0,668
1577543002,K22 Punktebauer,0,1,539,0,0,0,0
1577543003,Bash Babo,0,1,521,0,0,0,0
1577543004,Glauben.Adelsgeschlecht,0,1,532,0,170,0,170
1577543005,Backtime.Berittener,0,1,509,0,416,0,416
1577543009,autodas,0,1,538,0,0,0,0
1577543015,beatnick,405,3,4493,0,52,0,52
1577543016,netflixx,0,1,538,0,0,0,0
1577543023,glocko,0,1,500,0,1915,0,1915
1577543025,Kigomo23,472,2,6223,1925,0,0,1925
1577543030,Aminamazing,0,0,0,0,4067,771,4838
1577543038,Candle.Moraele,0,1,544,0,0,0,0
1577543039,78ms Abstand,0,1,544,0,0,0,0
1577543041,Gennaro.Trio.Annabel,0,1,521,0,0,0,0
1577543042,Brice Klickt Dich,0,0,0,0,663,0,663
1577543043,Wallbruch Gott,0,1,521,0,0,0,0
1577543044,ITsWeezy,0,1,236,0,26,0,26
1577543045,Kunnolero,0,1,256,0,1176,0,1176
1577543046,Apfelbert,0,1,319,0,320,0,320
1577543049,Rigoberto Tapped Safe,0,1,527,0,572,0,572
1577543050,Wallbruch Fuerst,0,1,544,0,0,0,0
1577543051,W138 Sieger,0,0,0,0,1028,0,1028
1577543052,Bauernhof Voll 62,0,1,521,0,0,0,0
1577543053,SDS Suchti Marco,0,1,544,0,0,0,0
1577543054,Katta 1398,0,1,438,0,288,0,288
1577543055,W83 Champ,0,0,0,0,403,0,403
1577543056,K78 Stammesfuehrer,0,1,521,0,0,0,0
1577543057,Speicher Ueberlauf 78,0,1,539,0,905,0,905
1577543058,Wallbruch Kaiser,0,1,521,0,0,0,0
1577543059,Alexandra.spielt.Daisha,0,1,539,0,0,0,0
1577543060,K16 Trio,0,1,544,0,2525,0,2525
1577543061,W41 Legende,0,1,521,0,0,0,0
1577543062,Spaeher 4913,0,1,280,0,41,0,41
1577543063,Rote Berichte 28,0,0,0,0,518,0,518
1577543064,Katta 8635,0,1,509,0,873,0,873
1577543065,Pauline Kattert Dich,0,0,0,0,1179,0,1179
1577543066,Tab Meister 40,0,1,521,0,0,0,0
1577543067,Trio Isabell,0,0,0,0,322,0,322
1577543068,K61 Kartenrand Legende,0,1,527,0,622,0,622
1577543069,Wo ist die Deff 37,0,0,0,0,565,0,565
1577543070,K55 Aufadler,0,1,532,0,268,0,268
1577543071,K17 Kriegsminister,0,1,539,0,0,0,0
1577543072,Berittener 8880,0,1,509,0,364,0,364
1577543073,Louisa.spielt.Katelyn,0,1,539,0,0,0,0
1577543074,W162 Legende,0,1,509,0,951,0,951
1577543086,LekkerBierje,0,1,937,0,0,0,0
1577543090,chiuhaha,0,1,580,0,0,0,0
1577543092,Suppenkopf,0,1,301,0,0,0,0
1577543096,Grischä,0,1,1152,1029,8,0,1037
1577543108,NINM7,0,1,224,0,113,0,113
1577543113,bezubka,0,1,580,0,0,0,0
1577543117,jubileum,0,1,580,0,0,0,0
1577543122,Rancho,95,2,3390,0,563,0,563
1577543128,DasWirdLegendär,148,4,16815,24996,0,0,24996
1577543133,meoww,0,1,580,0,0,0,0
1577543139,Phie,0,1,3036,127,0,0,127
1577543141,Aphrodite99,0,1,358,0,0,0,0
1577543144,gulas,0,1,580,0,0,0,0
1577543164,OldCartman,0,1,194,0,968,0,968
1577543181,Dassautoo,83,2,7566,18806,176,0,18982
1577543212,Ezzendro,18,3,7174,592,130,16341,17063
1577543216,Vandair,0,0,0,80,4,0,84
1577543240,Mikey68,0,1,625,0,18852,0,18852
1577543241,testertest,0,0,0,4050,50,0,4100
1577543243,Gast543243,0,1,75,0,0,0,0
1577543269,kokooos,0,1,580,0,0,0,0
1577543282,coraomor,0,1,580,0,693,0,693
1577543283,bennyrg2820,235,1,1697,0,0,0,0
1577543286,Du bist gut genug,0,1,659,0,589,0,589
1577543301,fishman,0,1,580,0,0,0,0
1577543304,rambobibu,0,1,4345,1856,0,0,1856
1577543305,TillyVanilly,275,6,12569,22170,569,1,22740
1577543315,Hansdiegans,150,1,6500,718,20,45529,46267
1577543316,fuRockstar,136,3,5911,7047,489,58,7594
1577543320,kukurela,0,1,580,0,0,0,0
1577543321,chromehotweels,0,1,538,0,0,0,0
1577543324,VergammelteEitersuppe,99,1,370,0,0,0,0
1577543326,0nkel-Bob,436,2,6156,0,159,2506,2665
1577543327,fooot,0,1,538,0,0,0,0
1577543330,Darkstone1,0,1,2149,0,0,0,0
1577543361,treeh,0,0,0,0,4570,0,4570
1577543371,nq7320,163,1,3735,0,0,0,0
1577543374,Agent1OO,167,1,1387,0,438,0,438
1577543375,king cobraA,0,1,548,0,0,0,0
1577543376,Keke Topp,0,1,279,0,271,0,271
1577543392,braxatoris,0,1,606,0,0,0,0
1577543394,DeinVerderben,0,1,524,0,0,0,0
1577543395,Jesterhead,0,1,291,0,0,0,0
